year,month,id CBO 2002,Salario medio,CBO Ocupação 2002,CBO Ocupação 2002,total
2018,8,223236,6204.03,Cirurgiao Dentista - Odontopediatra,223236,10
2018,8,223240,4450.28,Cirurgiao Dentista - Ortopedista e Ortodontista,223240,9
2018,8,223244,2184.84,Cirurgiao Dentista - Patologista Bucal,223244,1
2018,8,223248,5898.07,Cirurgiao Dentista - Periodontista,223248,3
2018,8,223252,1450,Cirurgiao Dentista - Protesiologo Bucomaxilofacial,223252,1
2018,8,223256,1991.43,Cirurgiao Dentista - Protesista,223256,2
2018,8,223260,4995.35,Cirurgiao Dentista - Radiologista,223260,1
2018,8,223268,7294.54,Cirurgiao Dentista - Traumatologista Bucomaxilofacial,223268,7
2018,8,223272,7916,Cirurgiao Dentista de Saude Coletiva,223272,83
2018,8,223280,5650.82,Cirurgião Dentista - Dentística,223280,112
2018,8,223284,3483.9,Cirurgião Dentista - Disfunção Temporomandibular e Dor Orofacial,223284,2
2018,8,223288,4621.19,Cirurgião Dentista - Odontologia para Pacientes com Necessidades Especiais,223288,4
2018,8,223293,9615.44,Cirurgião-Dentista da Estratégia de Saúde da Família,223293,123
2018,8,223305,8525.48,Medico Veterinario,223305,4981
2018,8,223310,9912.59,Zootecnista,223310,18
2018,8,223405,5003.46,Farmaceutico,223405,9559
2018,8,223420,5335.43,Farmaceutico de Alimentos,223420,7
2018,8,223505,5677.19,Enfermeiro,223505,35648
2018,8,223510,6761.18,Enfermeiro Auditor,223510,915
2018,8,223520,6580.9,Enfermeiro de Centro Cirurgico,223520,84
2018,8,223525,6868.65,Enfermeiro de Terapia Intensiva,223525,56
2018,8,223530,5122.73,Enfermeiro do Trabalho,223530,460
2018,8,223535,6476.92,Enfermeiro Nefrologista,223535,53
2018,8,223540,4684.45,Enfermeiro Neonatologista,223540,10
2018,8,223545,7520.04,Enfermeiro Obstetrico,223545,887
2018,8,223550,5123.84,Enfermeiro Psiquiatrico,223550,34
2018,8,223560,3776.56,Enfermeiro Sanitarista,223560,2
2018,8,223565,9499.5,Enfermeiro da Estratégia de Saúde da Família,223565,847
2018,8,223570,5526.43,Perfusionista,223570,28
2018,8,223605,4432.95,Fisioterapeuta Geral,223605,5466
2018,8,223625,3482.94,Fisioterapeuta Respiratória,223625,15
2018,8,223635,2776.03,Fisioterapeuta Traumato-Ortopédica Funcional,223635,2
2018,8,223645,2381.95,Fisioterapeuta Quiropraxista,223645,1
2018,8,223650,3415.02,Fisioterapeuta Acupunturista,223650,1
2018,8,223655,3354.02,Fisioterapeuta Esportivo,223655,52
2018,8,223660,3916.12,Fisioterapeuta  do Trabalho,223660,44
2018,8,223705,2271.9,Dietista,223705,96
2018,8,223710,4162.78,Nutricionista,223710,3819
2018,8,223810,4774.37,Fonoaudiol,223810,1013
2018,8,223815,4285.67,Fonoaudiologo Educacional,223815,15
2018,8,223830,3272.36,Fonoaudiologo em Linguagem,223830,2
2018,8,223905,4367.75,Terapeuta Ocupacion,223905,790
2018,8,223910,4941.23,Ortoptis,223910,36
2018,8,224105,2160.71,Avaliador Fisico,224105,1640
2018,8,224110,1352.78,Ludomotricista,224110,88
2018,8,224115,3750.4,Preparador de Atleta,224115,267
2018,8,224120,1731.62,Preparador Fisico,224120,3640
2018,8,224125,4540.22,Tecnico de Desporto Individual e Coletivo (Exceto Futebol),224125,3168
2018,8,224130,3424.06,Tecnico de Laboratorio e Fiscalizacao Desportiva,224130,73
2018,8,224135,5561.85,Treinador Profissional de Futebol,224135,255
2018,8,225103,11197.39,Médico Infectologista,225103,60
2018,8,225105,10233.98,Médico Acupunturista,225105,10
2018,8,225106,12202.14,Médico Legista,225106,508
2018,8,225109,12027.3,Médico Nefrologista,225109,37
2018,8,225110,4467.71,Médico Alergista e Imunologista,225110,5
2018,8,225112,10623.16,Médico Neurologista,225112,133
2018,8,225115,8528.32,Médico Angiologista,225115,34
2018,8,225118,10925.8,Médico Nutrologista,225118,3
2018,8,225120,15204.18,Médico Cardiologista,225120,197
2018,8,225121,27083.88,Médico Oncologista Clínico,225121,19
2018,8,225124,11609.49,Médico Pediatra,225124,1735
2018,8,225125,10068.37,Médico Clínico,225125,27669
2018,8,225127,12541.92,Médico Pneumologista,225127,38
2018,8,225130,14863.89,Médico de Família e Comunidade,225130,101
2018,8,225133,10359.6,Médico Psiquiatra,225133,432
2018,8,225135,9489.58,Médico Dermatologista,225135,55
2018,8,225136,9160.96,Médico Reumatologista,225136,52
2018,8,225139,11677.39,Médico Sanitarista,225139,20
2018,8,225140,10157.97,Médico do Trabalho,225140,959
2018,8,225142,16196.38,Médico da Estratégia de Saúde da Família,225142,658
2018,8,225148,8060.82,Médico Anatomopatologista,225148,13
2018,8,225150,13021.7,Médico em Medicina Intensiva,225150,334
2018,8,225151,11184,Médico Anestesiologista,225151,221
2018,8,225155,8565.7,Médico Endocrinologista e Metabologista,225155,129
2018,8,225160,4694.45,Médico Fisiatra,225160,6
2018,8,225165,15659.27,Médico Gastroenterologista,225165,36
2018,8,225170,17275.01,Médico Generalista,225170,424
2018,8,225175,8075.98,Médico Geneticista,225175,7
2018,8,225180,10074.51,Médico Geriatra,225180,40
2018,8,225185,10585.94,Médico Hematologista,225185,69
2018,8,225195,16443,Médico Homeopata,225195,14
2018,8,225203,8740.09,Médico em Cirurgia Vascular,225203,16
2018,8,225210,7653.07,Médico Cirurgião Cardiovascular,225210,73
2018,8,225215,8642.84,Médico Cirurgião de Cabeça e Pescoço,225215,14
2018,8,225220,10575.35,Médico Cirurgião do Aparelho Digestivo,225220,6
2018,8,225225,8367.51,Médico Cirurgião Geral,225225,496
2018,8,225230,9513.8,Médico Cirurgião Pediátrico,225230,53
2018,8,225235,7373.19,Médico Cirurgião Plástico,225235,37
2018,8,225240,10525,Médico Cirurgião Torácico,225240,15
2018,8,225250,9026.24,Médico Ginecologista e Obstetra,225250,520
2018,8,225255,19467.52,Médico Mastologista,225255,7
2018,8,225260,10105.7,Médico Neurocirurgião,225260,126
2018,8,225265,7722.47,Médico Oftalmologista,225265,112
2018,8,225270,9657.96,Médico Ortopedista e Traumatologista,225270,647
2018,8,225275,9482.25,Médico Otorrinolaringologista,225275,56
2018,8,225280,7638.43,Médico Coloproctologista,225280,11
2018,8,225285,8848.19,Médico Urologista,225285,81
2018,8,225290,23740.49,Médico Cancerologista Cirurgíco,225290,1
2018,8,225295,3424.36,Médico Cirurgião da Mão,225295,2
2018,8,225305,13252.29,Médico Citopatologista,225305,1
2018,8,225310,18154.97,Médico em Endoscopia,225310,44
2018,8,225320,39596.88,Médico em Radiologia e Diagnóstico por Imagem,225320,120
2018,8,225325,5560.21,Médico Patologista,225325,14
2018,8,225330,11133.87,Médico Radioterapeuta,225330,13
2018,8,225335,25013.53,Médico Patologista Clínico / Medicina Laboratorial,225335,55
2018,8,225340,19524.58,Médico Hemoterapeuta,225340,29
2018,8,225350,26881.74,Médico Neurofisiologista Clínico,225350,8
2018,8,231105,5117.03,Professor de Nivel Superior na Educacao Infantil (Quatro a Seis Anos),231105,30229
2018,8,231110,2476.19,Professor de Nivel Superior na Educacao Infantil (Zero a Tres Anos),231110,18848
2018,8,231205,4588.85,Professor da  Educacao de Jovens e Adultos do Ensino Fundamental (Primeira a Quarta Serie),231205,5461
2018,8,231210,4034.53,Professor de Nivel Superior do Ensino Fundamental (Primeira a Quarta Serie),231210,9637
2018,8,231305,5056.14,Professor de Ciencias Exatas e Naturais do Ensino Fundamental,231305,1155
2018,8,231310,3820.58,Professor de Educacao Artistica do Ensino Fundamental,231310,979
2018,8,231315,3811.37,Professor de Educacao Fisica do Ensino Fundamental,231315,1690
2018,8,231320,4086.29,Professor de Geografia do Ensino Fundamental,231320,466
2018,8,231325,4643.83,Professor de Historia do Ensino Fundamental,231325,620
2018,8,231330,5173.24,Professor de Lingua Estrangeira Moderna do Ensino Fundamental,231330,596
2018,8,231335,5502.99,Professor de Lingua Portuguesa do Ensino Fundamental,231335,827
2018,8,231340,4898.5,Professor de Matematica do Ensino Fundamental,231340,969
2018,8,232105,6256.51,Professor de Artes no Ensino Medio,232105,918
2018,8,232110,5800.62,Professor de Biologia no Ensino Medio,232110,637
2018,8,232115,6454.4,Professor de Disciplinas Pedagogicas no Ensino Medio,232115,1685
2018,8,232120,4684.5,Professor de Educacao Fisica no Ensino Medio,232120,615
2018,8,232125,4300.56,Professor de Filosofia no Ensino Medio,232125,282
2018,8,232130,5965.85,Professor de Fisica no Ensino Medio,232130,632
2018,8,232135,5080.94,Professor de Geografia no Ensino Medio,232135,442
2018,8,232140,5177.53,Professor de Historia no Ensino Medio,232140,467
2018,8,232145,4710.53,Professor de Lingua e Literatura Brasileira no Ensino Medio,232145,423
2018,8,232150,4555.93,Professor de Lingua Estrangeira Moderna no Ensino Medio,232150,415
2018,8,232155,6587.1,Professor de Matematica no Ensino Medio,232155,850
2018,8,232160,8304.45,Professor de Psicologia no Ensino Medio,232160,16
2018,8,232165,6117.9,Professor de Quimica no Ensino Medio,232165,660
2018,8,232170,6378.41,Professor de Sociologia no Ensino Medio,232170,152
2018,8,233105,6238.24,Professor da Area de Meio Ambiente,233105,16
2018,8,233110,5074.53,Professor de Desenho Tecnico,233110,11647
2018,8,233115,10616.64,Professor de Tecnicas Agricolas,233115,37
2018,8,233120,3249.62,Professor de Tecnicas Comerciais e Secretariais,233120,106
2018,8,233125,2893.27,Professor de Tecnicas de Enfermagem,233125,217
2018,8,233130,6265.09,Professor de Tecnicas Industriais,233130,1
2018,8,233135,2673.13,Professor de Tecnologia e Calculo Tecnico,233135,33
2018,8,233205,3633.6,Instrutor de Aprendizagem e Treinamento Agropecuario,233205,122
2018,8,233210,4867.35,Instrutor de Aprendizagem e Treinamento Industrial,233210,1829
2018,8,233215,4781.29,Professor de Aprendizagem e Treinamento Comercial,233215,2779
2018,8,233220,3394.84,Professor Instrutor de Ensino e Aprendizagem Agroflorestal,233220,6
2018,8,233225,3018.89,Professor Instrutor de Ensino e Aprendizagem em Servicos,233225,1203
2018,8,234105,6245.15,Professor de Matematica Aplicada (No Ensino Superior),234105,151
2018,8,234110,15989.22,Professor de Matematica Pura (No Ensino Superior),234110,226
2018,8,234115,8580.33,Professor de Estatistica (No Ensino Superior),234115,13
2018,8,234120,8958.44,Professor de Computacao (No Ensino Superior),234120,696
2018,8,234125,9266.93,Professor de Pesquisa Operacional (No Ensino Superior),234125,3
2018,8,234205,14232.01,Professor de Fisica (Ensino Superior),234205,219
2018,8,234210,13003.84,Professor de Quimica (Ensino Superior),234210,268
2018,8,234215,12557.34,Professor de Astronomia (Ensino Superior),234215,1
2018,8,234305,10937.85,Professor de Arquitetura,234305,296
2018,8,234310,10588.68,Professor de Engenharia,234310,1785
2018,8,234315,16618.97,Professor de Geofisica,234315,83
2018,8,234320,11859.28,Professor de Geologia,234320,92
2018,8,234405,10493.45,Professor de Ciencias Biologicas do Ensino Superior,234405,1225
2018,8,234410,3439.23,Professor de Educacao Fisica no Ensino Superior,234410,496
2018,8,234415,10343.96,Professor de Enfermagem do Ensino Superior,234415,197
2018,8,234420,12840.23,Professor de Farmacia e Bioquimica,234420,149
2018,8,234425,4000.01,Professor de Fisioterapia,234425,65
2018,8,234430,6248.18,Professor de Fonoaudiologia,234430,27
2018,8,234435,10579.82,Professor de Medicina,234435,786
2018,8,234440,17134.99,Professor de Medicina Veterinaria,234440,97
2018,8,234445,2933.8,Professor de Nutricao,234445,48
2018,8,234450,12228.38,Professor de Odontologia,234450,182
2018,8,234455,7662.2,Professor de Terapia Ocupacional,234455,10
2018,8,234460,18662.45,Professor de Zootecnia do Ensino Superior,234460,2
2018,8,234505,7715.61,Professor de Ensino Superior na Area de Didatica,234505,3892
2018,8,234510,7745.48,Professor de Ensino Superior na Area de Orientacao Educacional,234510,4549
2018,8,234515,14890.63,Professor de Ensino Superior na Area de Pesquisa Educacional,234515,1237
2018,8,234520,6331.93,Professor de Ensino Superior na Area de Pratica de Ensino,234520,6248
2018,8,234604,7148.3,Professor de Lingua Alema,234604,36
2018,8,234608,6863.44,Professor de Lingua Italiana,234608,21
2018,8,234612,4771.26,Professor de Lingua Francesa,234612,100
2018,8,234616,4432.93,Professor de Lingua Inglesa,234616,1697
2018,8,234620,3763.63,Professor de Lingua Espanhola,234620,321
2018,8,234624,6332.99,Professor de Lingua Portuguesa,234624,729
2018,8,234628,3755.54,Professor de Literatura Brasileira,234628,24
2018,8,234632,5602.62,Professor de Literatura Portuguesa,234632,23
2018,8,234640,12647.03,Professor de Literatura Comparada,234640,2
2018,8,234644,2323.48,Professor de Literatura Espanhola,234644,6
2018,8,234648,9783.16,Professor de Literatura Francesa,234648,4
2018,8,234652,3230.27,Professor de Literatura Inglesa,234652,10
2018,8,234656,807.32,Professor de Literatura Italiana,234656,1
2018,8,234660,3282.48,Professor de Literatura de Linguas Estrangeiras Modernas,234660,14
2018,8,234664,5538.24,Professor de Outras Linguas e Literaturas,234664,65
2018,8,234668,2722.5,Professor de Linguas Estrangeiras Modernas,234668,80
2018,8,234672,7465.1,Professor de Linguistica e Linguistica Aplicada,234672,46
2018,8,234676,3688.15,Professor de Filologia e Critica Textual,234676,6
2018,8,234680,4869.78,Professor de Semiotica,234680,3
2018,8,234684,12065.64,Professor de Teoria da Literatura,234684,3
2018,8,234705,7139.55,Professor de Antropologia do Ensino Superior,234705,578
2018,8,234710,3196.83,Professor de Arquivologia do Ensino Superior,234710,4
2018,8,234715,4374.87,Professor de Biblioteconomia do Ensio Superior,234715,18
2018,8,234720,11492.71,Professor de Ciencia Politica do Ensino Superior,234720,51
2018,8,234725,11311.48,Professor de Comunicacao Social do Ensino Superior,234725,388
2018,8,234730,8439.16,Professor de Direito do Ensino Superior,234730,662
2018,8,234735,13898.42,Professor de Filosofia do Ensino Superior,234735,840
2018,8,234740,7912.82,Professor de Geografia do Ensino Superior,234740,20
2018,8,234745,12659.83,Professor de Historia do Ensino Superior,234745,98
2018,8,234750,11411.25,Professor de Jornalismo,234750,27
2018,8,234755,3797.92,Professor de Museologia do Ensino Superior,234755,1
2018,8,234760,10577.79,Professor de Psicologia do Ensino Superior,234760,380
2018,8,234765,13465.93,Professor de Servico Social do Ensino Superior,234765,49
2018,8,234770,6275,Professor de Sociologia do Ensino Superior,234770,158
2018,8,234805,14856.3,Professor de Economia,234805,297
2018,8,234810,8727.82,Professor de Administracao,234810,2105
2018,8,234815,6213.78,Professor de Contabilidade,234815,161
2018,8,234905,3348.47,Professor de Artes do Espetaculo no Ensino Superior,234905,108
2018,8,234910,8238.9,Professor de Artes Visuais no Ensino Superior (Artes Plasticas e Multimidia),234910,175
2018,8,234915,3043.31,Professor de Musica no Ensino Superior,234915,169
2018,8,239205,3742.49,Professor de Alunos com Deficiencia Auditiva e Surdos,239205,100
2018,8,239210,2973.76,Professor de Alunos com Deficiencia Fisica,239210,16
2018,8,239215,3132.85,Professor de Alunos com Deficiencia Mental,239215,161
2018,8,239220,4363.11,Professor de Alunos com Deficiencia Multipla,239220,72
2018,8,239225,4963.76,Professor de Alunos com Deficiencia Visual,239225,25
2018,8,239405,6603.71,Coordenador Pedagogico,239405,8407
2018,8,239410,4048.22,Orientador Educacional,239410,6020
2018,8,239415,4455.38,Pedagogo,239415,1893
2018,8,239420,1964.33,Professor de Tecnicas e Recursos Audiovisuais,239420,21
2018,8,239425,4535.35,Psicopedagogo,239425,51
2018,8,239430,6725.79,Supervisor de Ensino,239430,1342
2018,8,239435,5671.45,Designer Educacional,239435,398
2018,8,241005,8281.03,Advogado,241005,12761
2018,8,241010,12137.53,Advogado de Empresa,241010,3136
2018,8,241015,7854.24,Advogado (Direito Civil),241015,193
2018,8,241020,7146.72,Advogado (Direito Publico),241020,128
2018,8,241025,6104.97,Advogado (Direito Penal),241025,156
2018,8,241030,9595.48,Advogado (Areas Especiais),241030,93
2018,8,241035,10518.58,Advogado (Direito do Trabalho),241035,500
2018,8,241040,12086.81,Consultor Juridico,241040,3029
2018,8,241205,29544.39,Advogado da Uniao,241205,105
2018,8,241210,30312.85,Procurador Autarquico,241210,100
2018,8,241215,25740.86,Procurador da Fazenda Nacional,241215,556
2018,8,241220,10091.26,Procurador do Estado,241220,852
2018,8,241225,30495.32,Procurador do Municipio,241225,452
2018,8,241230,5377.32,Procurador Federal,241230,2
2018,8,241235,21853.26,Procurador Fundacional,241235,3
2018,8,241305,5813.95,Oficial de Registro de Contratos Maritimos,241305,3
2018,8,241310,2991.87,Oficial do Registro Civil de Pessoas Juridicas,241310,5
2018,8,241315,10228.31,Oficial do Registro Civil de Pessoas Naturais,241315,3
2018,8,241320,4524.34,Oficial do Registro de Distribuicoes,241320,25
2018,8,241325,5267.28,Oficial do Registro de Imoveis,241325,6
2018,8,241330,3356.06,Oficial do Registro de Titulos e Documentos,241330,23
2018,8,241335,7801.86,Tabeliao de Notas,241335,3
2018,8,242205,10150,Procurador da Republica,242205,1
2018,8,242210,2783.33,Procurador de Justica,242210,1
2018,8,242235,1313,Promotor de Justica,242235,1
2018,8,242245,1465,Subprocurador-Geral da Republica,242245,1
2018,8,242305,18793.36,Delegado de Policia,242305,2996
2018,8,242405,4767.49,Defensor Publico,242405,24
2018,8,242410,5613.06,Procurador da Assistencia Judiciaria,242410,4
2018,8,242905,10314.12,Oficial de Inteligencia,242905,8
2018,8,242910,10003.03,Oficial Tecnico de Inteligencia,242910,7
2018,8,251105,4894.86,Antropologo,251105,8
2018,8,251110,5380.97,Arqueologo,251110,35
2018,8,251115,8291.63,Cientista Politico,251115,15
2018,8,251120,9201.34,Sociologo,251120,54
2018,8,251205,10547.94,Economista,251205,1170
2018,8,251210,7174.98,Economista Agroindustrial,251210,48
2018,8,251215,6866.57,Economista Financeiro,251215,7265
2018,8,251220,6803.69,Economista Industrial,251220,403
2018,8,251225,5373.7,Economista do Setor Publico,251225,2261
2018,8,251230,8446.23,Economista Ambiental,251230,84
2018,8,251235,7479.76,Economista Regional e Urbano,251235,109
2018,8,251305,8905.62,Geografo,251305,119
2018,8,251405,7384.4,Filosofo,251405,4
2018,8,251505,3950.92,Psicologo Educacional,251505,389
2018,8,251510,4849.05,Psicologo Clinico,251510,1027
2018,8,251515,4750.18,Psicologo do Esporte,251515,21
2018,8,251520,4603.5,Psicologo Hospitalar,251520,539
2018,8,251525,10206.84,Psicologo Juridico,251525,597
2018,8,251530,4408.15,Psicologo Social,251530,915
2018,8,251535,2457.99,Psicologo do Transito,251535,1
2018,8,251540,6643.36,Psicologo do Trabalho,251540,195
2018,8,251545,6358.45,Neuropsicologo,251545,5
2018,8,251550,3829.84,Psicanalista,251550,16
2018,8,251605,6048.14,Assistente Social,251605,5730
