year,month,id CBO 2002,Salario medio,CBO Ocupação 2002,total
2019,1,234715,6668.43,Professor de Biblioteconomia do Ensio Superior,7
2019,1,234720,5405.68,Professor de Ciencia Politica do Ensino Superior,4
2019,1,234725,13707.41,Professor de Comunicacao Social do Ensino Superior,24
2019,1,234730,3651.91,Professor de Direito do Ensino Superior,59
2019,1,234735,12105.1,Professor de Filosofia do Ensino Superior,34
2019,1,234740,1185.09,Professor de Geografia do Ensino Superior,5
2019,1,234745,9139.68,Professor de Historia do Ensino Superior,6
2019,1,234750,6932.39,Professor de Jornalismo,2
2019,1,234760,5794.07,Professor de Psicologia do Ensino Superior,37
2019,1,234765,5276,Professor de Servico Social do Ensino Superior,9
2019,1,234770,3505.79,Professor de Sociologia do Ensino Superior,13
2019,1,234805,7645.34,Professor de Economia,3
2019,1,234810,6305.69,Professor de Administracao,184
2019,1,234815,4215.21,Professor de Contabilidade,15
2019,1,234905,1847.04,Professor de Artes do Espetaculo no Ensino Superior,12
2019,1,234910,2792.34,Professor de Artes Visuais no Ensino Superior (Artes Plasticas e Multimidia),13
2019,1,234915,3721.53,Professor de Musica no Ensino Superior,24
2019,1,239205,1635.79,Professor de Alunos com Deficiencia Auditiva e Surdos,10
2019,1,239210,1200,Professor de Alunos com Deficiencia Fisica,1
2019,1,239215,3172.89,Professor de Alunos com Deficiencia Mental,20
2019,1,239220,2793.89,Professor de Alunos com Deficiencia Multipla,1
2019,1,239405,5853.95,Coordenador Pedagogico,1910
2019,1,239410,2976.43,Orientador Educacional,1434
2019,1,239415,4055.58,Pedagogo,564
2019,1,239420,1419.4,Professor de Tecnicas e Recursos Audiovisuais,11
2019,1,239425,2503.26,Psicopedagogo,5
2019,1,239430,5045.59,Supervisor de Ensino,236
2019,1,239435,4673.66,Designer Educacional,126
