quarter,year,date,area_m2,bedrooms,suite,bathrooms,garage,price_real_month,price_m2,condo_real,metro_dist_km,gym,field_quadra,elevator,furnished,swimming_pool,delta_cbd_farialima,inequality_meter,inequality_rank,teleworkable
1,2019,07/02/2019,181,4,2,3,3,910000,5027.62,1060,2.190847289,,,,,,11.5524571,53.375,26,0.179
1,2019,05/02/2019,182,2,1,3,2,1610000,8846.15,1007,0.703216166,,,,,,3.1677257,71.21875,2,0.183
1,2019,06/02/2019,182,2,1,4,2,1680000,9230.77,1007,0.703216166,,,,,,3.1677257,71.21875,2,0.183
1,2019,04/02/2019,193,3,1,2,3,1645000,8523.32,1075,0.591682963,,,,,,3.0790344,71.21875,2,0.183
1,2019,24/02/2019,193,3,2,4,2,1085000,5621.76,1155,1.553126475,,,,,,6.1101247,64.21875,9,0.182
1,2019,08/02/2019,197,4,2,4,3,1085000,5507.61,1050,2.445322452,,,,,,6.7103108,45.65625,60,0.152
1,2019,24/02/2019,199,3,3,3,3,1014999,5100.5,0,0.851516217,,,,,,7.3855827,35.21875,90,0.213
1,2019,08/02/2019,200,4,2,3,3,1120000,5600,1819,0.55201106,,,,,,5.5362091,68.96875,3,0.143
1,2019,23/02/2019,200,3,1,3,3,1190000,5950,979,1.22329702,,,,,,3.6797044,39.46875,79,0.155
1,2019,25/02/2019,200,4,0,3,3,1400000,7000,0,0.765546005,,,,,,3.63866,49.40625,41,0.12
1,2019,25/02/2019,201,3,3,3,4,1749300,8702.99,0,0.944289976,,,,,,3.7813205,62.5,11,0.303
1,2019,24/02/2019,206,3,3,4,4,1085000,5266.99,0,2.281924521,,,,,,6.156158,45.65625,60,0.152
1,2019,08/02/2019,208,4,2,3,1,1470000,7067.31,1379,0.362538973,,,,,,5.3816367,65.625,7,0.105
1,2019,23/02/2019,210,2,2,4,3,1295000,6166.67,1050,3.747881717,,,,,,16.4431532,40.71875,74,0.124
1,2019,09/02/2019,213,4,1,4,3,1302000,6112.68,0,1.22691773,,,,,,3.720966,39.46875,79,0.155
1,2019,23/02/2019,215,3,1,4,3,1155000,5372.09,1456,0.45959423,,,,,,2.6631809,62.5,11,0.303
1,2019,25/02/2019,222,3,3,4,3,1267000,5707.21,0,0.646682861,,,,,,4.0565706,49.40625,41,0.12
1,2019,22/02/2019,223,3,3,3,2,1225000,5493.27,1540,0.646682861,,,,,,4.0565706,49.40625,41,0.12
1,2019,25/02/2019,224,2,2,3,3,1183000,5281.25,0,1.685496765,,,,,,7.2197119,35.21875,90,0.213
1,2019,06/02/2019,224,1,1,4,4,2940000,13125,1610,0.611313345,,,,,,4.4510324,65.8125,5,0.327
1,2019,08/02/2019,225,2,1,4,2,1225000,5444.44,2573,0.501624604,,,,,,5.9212423,65.625,7,0.105
1,2019,11/02/2019,225,3,1,3,2,1323000,5880,2573,0.501624604,,,,,,5.9212423,65.625,7,0.105
1,2019,11/02/2019,225,3,1,3,2,1323000,5880,2573,0.516203348,,,,,,6.0730069,65.625,7,0.105
1,2019,11/02/2019,225,2,1,3,2,1575000,7000,2573,0.516203348,,,,,,6.0730069,65.625,7,0.105
1,2019,25/02/2019,226,4,2,4,3,1225000,5420.35,0,0.646682861,,,,,,4.0565706,49.40625,41,0.12
1,2019,14/02/2019,230,4,3,3,5,1610000,7000,,0.355024506,,,,,,5.0283318,68.96875,3,0.143
1,2019,25/02/2019,232,4,2,4,6,1190000,5129.31,0,1.281652737,,,,,,7.2809596,35.21875,90,0.213
1,2019,13/02/2019,240,3,2,3,3,1330000,5541.67,1400,0.56641656,,,,,,3.2717141,65.8125,5,0.327
1,2019,05/02/2019,240,3,1,4,2,2255400,9397.5,0,0.654590053,,,,,,5.3069237,64.21875,9,0.182
1,2019,08/02/2019,240,3,3,1,2,1882999,7845.83,1470,0.711755951,,,,,,5.1518929,65.625,7,0.105
1,2019,13/02/2019,240,4,3,4,3,1638000,6825,2618,2.804680492,,,,,,6.3121432,59.86666667,13,0.272
1,2019,13/02/2019,240,2,1,4,3,1820000,7583.33,1959,0.687279407,,,,,,4.7945996,66.15625,4,0.213
1,2019,22/02/2019,245,3,1,1,2,1491000,6085.71,1470,1.553126475,,,,,,6.1101247,64.21875,9,0.182
1,2019,21/02/2019,248,2,2,4,3,2450000,9879.03,1889,0.696742952,,,,,,3.1070187,71.21875,2,0.183
1,2019,08/02/2019,250,2,2,4,2,1260000,5040,0,3.164108074,,,,,,14.5717175,51.625,32,0.165
1,2019,23/02/2019,250,3,3,1,5,2800000,11200,1120,1.756504321,,,,,,0.7604842,62.5,11,0.303
1,2019,25/02/2019,253,4,4,4,4,1323000,5229.25,0,2.41687472,,,,,,6.6008768,35.21875,90,0.213
1,2019,05/02/2019,262,3,3,3,4,4830646,18437.58,,2.52950546,,,,,,0.2789368,62.5,11,0.303
1,2019,07/02/2019,267,4,1,2,3,1854999,6947.56,2660,0.560745012,,,,,,1.9453632,71.21875,2,0.183
1,2019,11/02/2019,267,3,2,4,4,2029999,7602.99,1099,0.586158622,,,,,,6.0624243,68.96875,3,0.143
1,2019,14/02/2019,270,4,2,4,2,1750000,6481.48,1330,0.780171591,,,,,,2.4136343,62.5,11,0.303
1,2019,25/02/2019,270,2,2,3,3,1785000,6611.11,0,2.449054653,,,,,,2.5470559,49.40625,41,0.12
1,2019,08/02/2019,275,3,1,2,3,2590000,9418.18,,0.743016203,,,,,,3.6291711,65.76666667,6,0.201
1,2019,14/02/2019,280,3,3,4,3,3136000,11200,2450,1.779975853,,,,,,5.1140807,59.86666667,13,0.272
1,2019,08/02/2019,280,3,1,3,2,2660000,9500,1750,2.006012107,,,,,,1.4419221,62.5,11,0.303
1,2019,25/02/2019,310,3,3,3,3,1820000,5870.97,0,0.660364487,,,,,,3.013018,71.21875,2,0.183
1,2019,12/02/2019,316,3,3,4,6,3500000,11075.95,3500,0.756108753,,,,,,5.6796818,65.625,7,0.105
1,2019,13/02/2019,320,4,3,3,4,2008999,6278.12,1750,1.989096075,,,,,,7.0086904,65.28125,8,0.13
1,2019,25/02/2019,324,4,3,4,4,1854999,5725.31,0,1.68485728,,,,,,7.0416339,35.21875,90,0.213
1,2019,25/02/2019,360,2,2,4,4,4200000,11666.67,0,1.060572537,,,,,,2.0535935,62.5,11,0.303
1,2019,22/02/2019,377,3,3,4,4,5291300,14035.28,0,2.550110885,,,,,,5.8823804,59.86666667,13,0.272
1,2019,19/02/2019,402,3,3,4,5,2450000,6094.53,1959,2.239065336,,,,,,5.7774951,35.21875,90,0.213
1,2019,05/02/2019,480,3,3,4,10,2450000,5104.17,3554,2.238429065,,,,,,12.71807,54.71875,23,0.17
1,2019,25/02/2019,570,3,3,4,6,3989999,7000,0,2.787675521,,,,,,3.0534698,49.40625,41,0.12
1,2019,23/02/2019,1110,4,3,2,4,7000000,6306.31,6864,0.872583501,,,,,,6.0410376,65.625,7,0.105
2,2020,18/06/2020,102,1,1,1,2,1490000,14607.84,1500,1.933557842,1,0,0,0,1,0.7120373,64.6875,4,0.328
2,2021,30/06/2021,120,1,,2,3,2500000,20833.33,,1.208383706,0,0,0,0,0,2.9554989,59.7,11,0.222
3,2021,16/07/2021,120,1,1,2,3,2500000,20833.33,1800,1.208383706,1,0,1,1,1,2.9554989,59.7,11,0.37
1,2019,22/03/2019,200,1,1,2,1,1940000,9700,1500,0.533137109,0,0,0,0,0,3.1192153,65.76666667,6,0.201
2,2019,05/04/2019,200,1,1,2,1,1840000,9200,1500,0.533137109,0,0,0,0,0,3.1192153,65.76666667,6,0.183
4,2020,01/10/2020,68,1,,1,1,528000,7764.71,,1.260747761,0,0,0,0,0,7.5858308,63.6875,5,0.145
1,2021,23/02/2021,86,1,,2,2,1500000,17441.86,,1.964028921,0,0,0,0,0,0.9898168,67.9375,1,0.382
2,2021,10/05/2021,86,1,,2,2,1500000,17441.86,,1.964028921,0,0,0,0,0,0.9898168,67.9375,1,0.334
4,2020,26/11/2020,90,1,,2,2,1390000,15444.44,,0.382031836,0,0,0,0,0,2.8219059,60.90625,12,0.203
4,2019,11/10/2019,156,2,1,2,2,1808000,11589.74,2400,1.973471544,0,0,0,0,0,0.739715,62.5,11,0.363
2,2021,24/04/2021,101,2,,2,2,697000,6900.99,966,2.630695908,0,0,0,0,0,6.4274075,52.65625,30,0.256
2,2021,17/05/2021,101,2,,2,2,697000,6900.99,,2.630695908,0,0,0,0,0,6.4274075,52.65625,30,0.256
3,2021,31/07/2021,101,2,,2,2,697000,6900.99,966,2.630695908,0,0,0,0,0,6.4274075,52.65625,30,0.337
1,2020,08/01/2020,105,2,1,1,2,990000,9428.57,,1.03379604,1,1,1,0,1,2.3380793,64.6875,4,0.322
2,2019,12/04/2019,110,2,2,3,2,980000,8909.09,1550,0.236353775,0,0,0,0,0,4.9977456,68.96875,3,0.131
2,2019,26/05/2019,110,2,2,3,2,938000,8527.27,1550,0.236353775,0,0,0,0,0,4.9977456,68.96875,3,0.131
3,2019,21/08/2019,115,2,1,2,2,639000,5556.52,1059,0.335702839,0,0,0,0,0,5.6030731,53.21875,27,0.104
3,2021,31/07/2021,115,2,1,2,1,620000,5391.3,1100,0.527707536,0,0,1,1,1,6.110861,52.65625,30,0.337
3,2021,29/08/2021,115,2,,2,1,620000,5391.3,,0.527707536,0,0,0,0,0,6.110861,52.65625,30,0.337
3,2021,20/09/2021,115,2,,2,1,620000,5391.3,,0.527707536,0,0,0,0,0,6.110861,52.65625,30,0.337
4,2021,06/10/2021,115,2,,2,1,620000,5391.3,,0.527707536,0,0,0,0,0,6.110861,52.65625,30,0.249
4,2021,21/11/2021,115,2,1,2,1,620000,5391.3,1100,0.527707536,1,0,1,1,1,6.110861,52.65625,30,0.249
1,2019,31/01/2019,118,2,1,3,2,1850000,15677.97,1350,1.66613517,0,0,0,0,0,0.8309904,62.5,11,0.303
1,2019,22/02/2019,118,2,1,3,2,1850000,15677.97,1350,1.66613517,0,0,0,0,0,0.8309904,62.5,11,0.303
1,2019,29/03/2019,118,2,1,3,2,1850000,15677.97,1350,1.66613517,0,0,0,0,0,0.8309904,62.5,11,0.303
2,2019,28/04/2019,118,2,1,3,2,1850000,15677.97,1350,1.66613517,0,0,0,0,0,0.8309904,62.5,11,0.308
2,2019,26/05/2019,118,2,1,3,2,1850000,15677.97,1350,1.66613517,0,0,0,0,0,0.8309904,62.5,11,0.308
2,2019,25/06/2019,118,2,1,3,2,1850000,15677.97,1350,1.66613517,0,0,0,0,0,0.8309904,62.5,11,0.308
3,2019,30/07/2019,118,2,1,3,2,1850000,15677.97,1350,1.66613517,0,0,0,0,0,0.8309904,62.5,11,0.403
3,2019,28/08/2019,118,2,1,3,2,1850000,15677.97,1350,1.66613517,0,0,0,0,0,0.8309904,62.5,11,0.403
3,2019,25/09/2019,118,2,1,3,2,1850000,15677.97,1350,1.66613517,0,0,0,0,0,0.8309904,62.5,11,0.403
4,2019,25/10/2019,118,2,1,3,2,1850000,15677.97,1350,1.66613517,0,0,0,0,0,0.8309904,62.5,11,0.363
4,2019,21/11/2019,118,2,1,3,2,1850000,15677.97,1350,1.66613517,0,0,0,0,0,0.8309904,62.5,11,0.363
4,2019,25/12/2019,118,2,1,3,2,1850000,15677.97,1350,1.66613517,0,0,0,0,0,0.8309904,62.5,11,0.363
1,2020,29/01/2020,118,2,,1,3,1850000,15677.97,,1.66613517,0,0,0,0,1,0.8309904,64.6875,4,0.322
1,2020,26/02/2020,118,2,,1,3,1850000,15677.97,,1.66613517,0,0,0,0,1,0.8309904,64.6875,4,0.322
1,2020,25/03/2020,118,2,,1,3,1850000,15677.97,,1.66613517,0,0,0,0,1,0.8309904,64.6875,4,0.322
2,2020,29/04/2020,118,2,,1,3,1850000,15677.97,,1.66613517,0,0,0,0,1,0.8309904,64.6875,4,0.328
2,2020,28/05/2020,118,2,,1,3,1850000,15677.97,,1.66613517,0,0,0,0,1,0.8309904,64.6875,4,0.328
2,2020,25/06/2020,118,2,,1,3,1850000,15677.97,,1.66613517,0,0,0,0,1,0.8309904,64.6875,4,0.328
3,2020,30/07/2020,118,2,,1,3,1850000,15677.97,,1.66613517,0,0,0,0,1,0.8309904,64.6875,4,0.421
3,2020,27/08/2020,118,2,,1,3,1850000,15677.97,,1.66613517,0,0,0,0,1,0.8309904,64.6875,4,0.421
3,2020,24/09/2020,118,2,,1,3,1850000,15677.97,,1.66613517,0,0,0,0,1,0.8309904,64.6875,4,0.421
4,2020,29/10/2020,118,2,,1,3,1850000,15677.97,,1.66613517,0,0,0,0,1,0.8309904,64.6875,4,0.379
4,2020,26/11/2020,118,2,,1,3,1850000,15677.97,,1.66613517,0,0,0,0,1,0.8309904,64.6875,4,0.379
4,2020,31/12/2020,118,2,,1,3,1850000,15677.97,,1.66613517,0,0,0,0,1,0.8309904,64.6875,4,0.379
1,2021,26/01/2021,118,2,,1,3,1850000,15677.97,,1.66613517,0,0,0,0,0,0.8309904,67.9375,1,0.382
1,2021,23/02/2021,118,2,,1,3,1850000,15677.97,,1.66613517,0,0,0,0,0,0.8309904,67.9375,1,0.382
1,2021,09/03/2021,118,2,,1,3,1850000,15677.97,,1.66613517,0,0,0,0,0,0.8309904,67.9375,1,0.382
1,2021,30/03/2021,120,2,,3,2,990000,8250,1514,0.516214504,0,0,0,0,0,2.7541227,43.125,68,0.183
4,2021,06/11/2021,126,2,1,3,3,1450000,11507.94,1200,4.238253724,1,1,1,1,1,8.7215551,43.03125,69,0.234
4,2021,27/10/2021,136,2,2,3,2,1800000,13235.29,1100,0.326324396,1,0,1,1,1,3.7762269,67.9375,1,0.292
4,2021,21/11/2021,136,2,,3,2,1800000,13235.29,,0.326324396,0,0,0,0,0,3.7762269,67.9375,1,0.292
4,2021,27/12/2021,136,2,2,3,2,1800000,13235.29,1100,0.326324396,1,0,1,1,1,3.7762269,67.9375,1,0.292
1,2021,30/03/2021,137,2,,3,2,2000000,14598.54,,1.069494897,0,0,0,0,1,3.5148329,43.125,68,0.183
2,2021,24/04/2021,137,2,,3,2,2000000,14598.54,,1.069494897,0,0,0,0,1,3.5148329,43.125,68,0.189
2,2021,30/05/2021,137,2,,3,2,2000000,14598.54,,1.069494897,0,0,0,0,1,3.5148329,43.125,68,0.189
2,2021,30/06/2021,137,2,,3,2,2000000,14598.54,,1.069494897,0,0,0,0,1,3.5148329,43.125,68,0.189
3,2021,31/07/2021,137,2,,3,2,2000000,14598.54,,1.069494897,0,0,0,0,1,3.5148329,43.125,68,0.292
3,2021,29/08/2021,137,2,,3,2,2000000,14598.54,,1.069494897,0,0,0,0,1,3.5148329,43.125,68,0.292
3,2021,28/09/2021,137,2,,3,2,2000000,14598.54,,1.069494897,0,0,0,0,1,3.5148329,43.125,68,0.292
4,2021,27/10/2021,137,2,,3,2,2000000,14598.54,,1.069494897,0,0,0,0,1,3.5148329,43.125,68,0.224
4,2021,29/11/2021,137,2,,3,2,2000000,14598.54,,1.069494897,0,0,0,0,1,3.5148329,43.125,68,0.224
4,2021,27/12/2021,137,2,,3,2,2000000,14598.54,,1.069494897,0,0,0,0,1,3.5148329,43.125,68,0.224
3,2021,20/09/2021,140,2,,3,3,1100000,7857.14,,1.276246861,0,0,0,0,1,6.7692807,45.78125,56,0.283
2,2019,25/06/2019,146,2,,3,2,900000,6164.38,,0.915263533,0,0,0,0,0,11.7077336,59.53125,14,0.154
2,2020,21/05/2020,150,2,,1,3,950000,6333.33,,1.472314793,0,0,0,0,0,6.3927468,57.25,18,0.374
2,2020,04/06/2020,150,2,,1,3,950000,6333.33,,1.472314793,0,0,0,0,0,6.3927468,57.25,18,0.374
3,2019,21/08/2019,152,2,2,4,2,1870000,12302.63,1300,1.041517351,0,0,0,0,0,3.7464401,65.8125,5,0.401
1,2021,02/02/2021,179,2,,3,2,1950000,10893.85,,0.498262827,0,0,0,0,1,3.590852,59.875,10,0.413
3,2019,25/09/2019,204,2,2,3,2,1590000,7794.12,2020,0.788214781,0,0,0,0,0,4.0216186,68.96875,3,0.193
4,2020,03/12/2020,231,2,,4,2,2000000,8658.01,,1.678742854,0,0,0,0,0,1.0907225,64.6875,4,0.379
3,2021,08/07/2021,76,2,,2,1,900000,11842.11,,0.514084272,0,0,0,0,0,3.9127513,59.7,11,0.37
1,2021,30/03/2021,83,2,,1,1,890000,10722.89,950,0.490967786,1,1,1,0,0,3.987765,59.7,11,0.233
2,2021,24/04/2021,83,2,,1,1,890000,10722.89,950,0.490967786,1,1,1,0,0,3.987765,59.7,11,0.222
2,2021,30/05/2021,83,2,,1,1,890000,10722.89,950,0.490967786,1,1,1,0,0,3.987765,59.7,11,0.222
2,2021,30/06/2021,83,2,,1,1,890000,10722.89,950,0.490967786,1,1,1,0,0,3.987765,59.7,11,0.222
3,2021,31/07/2021,83,2,,1,1,890000,10722.89,950,0.490967786,1,1,1,0,0,3.987765,59.7,11,0.37
3,2021,29/08/2021,83,2,,1,1,890000,10722.89,950,0.490967786,1,1,1,0,0,3.987765,59.7,11,0.37
3,2021,28/09/2021,83,2,,1,1,890000,10722.89,950,0.490967786,1,1,1,0,0,3.987765,59.7,11,0.37
4,2021,27/10/2021,83,2,,1,1,890000,10722.89,950,0.490967786,1,1,1,0,0,3.987765,59.7,11,0.221
4,2021,29/11/2021,83,2,,1,1,890000,10722.89,950,0.490967786,1,1,1,0,0,3.987765,59.7,11,0.221
4,2021,27/12/2021,83,2,,1,1,890000,10722.89,950,0.490967786,1,1,1,0,0,3.987765,59.7,11,0.221
1,2019,31/01/2019,88,2,1,2,2,790000,8977.27,1100,0.491993405,0,0,0,0,0,3.2588317,65.8125,5,0.327
3,2019,16/07/2019,88,2,1,2,2,790000,8977.27,1100,0.491993405,0,0,0,0,0,3.2588317,65.8125,5,0.401
1,2020,18/03/2020,210,3,1,1,3,1590000,7571.43,2300,0.45959423,1,1,1,0,1,2.6631809,64.6875,4,0.322
1,2018,05/01/2018,145,3,,3,2,959210,6615.24,,2.058116066,0,0,0,0,0,18.6586742,44.21875,59,0.039
1,2018,05/01/2018,155,3,1,4,3,1650000,10645.16,1500,2.507684621,1,1,1,0,1,7.5487716,70.46875,5,0.063
4,2020,26/11/2020,103,3,,4,3,765000,7427.18,,2.533729957,0,0,0,0,0,6.8980777,46.5625,50,0.202
4,2020,03/12/2020,103,3,,4,3,765000,7427.18,,2.533729957,0,0,0,0,0,6.8980777,46.5625,50,0.202
1,2019,10/01/2019,113,3,1,3,3,890000,7876.11,1450,0.84651455,0,0,0,0,0,5.6826972,53.21875,27,0.063
3,2021,23/07/2021,120,3,,2,2,775000,6458.33,,2.886232257,0,0,0,0,0,12.9865379,47.90625,44,0.296
3,2021,14/08/2021,120,3,,2,2,775000,6458.33,,2.886232257,0,0,0,0,0,12.9865379,47.90625,44,0.296
1,2019,31/01/2019,127,3,1,3,1,839900,6613.39,924,0.729392257,0,0,0,0,0,6.0216482,57.8,15,0.369
1,2021,23/03/2021,128,3,,2,2,730000,5703.13,,2.886232257,1,1,1,0,1,12.9865379,47.90625,44,0.108
1,2021,09/03/2021,128,3,,2,2,750000,5859.38,,2.886232257,0,0,0,0,0,12.9865379,47.90625,44,0.108
1,2021,30/03/2021,134,3,,3,2,1299000,9694.03,,0.356334529,0,0,0,0,0,5.7212445,57.09375,21,0.418
2,2021,17/04/2021,134,3,1,3,2,1299000,9694.03,1102,0.356334529,1,0,1,0,1,5.7212445,57.09375,21,0.075
2,2019,16/06/2019,139,3,1,3,2,1498000,10776.98,1900,0.94058602,0,0,0,0,0,3.5695285,68.96875,3,0.131
2,2019,19/04/2019,140,3,,2,3,1905000,13607.14,,1.66276781,0,0,0,0,0,4.0877398,39.46875,79,0.171
3,2021,08/07/2021,140,3,,3,2,1000000,7142.86,,0.504739134,0,0,0,0,0,13.0400155,47.90625,44,0.24
4,2021,27/10/2021,150,3,,2,2,1350000,9000,,3.888258997,0,0,0,0,0,8.4062219,51.21875,36,0.212
1,2021,02/03/2021,157,3,1,3,3,998000,6356.69,1850,0.209120159,0,0,0,0,0,7.3174525,64.59375,5,0.094
2,2020,04/06/2020,160,3,,,3,1300000,8125,,2.239802171,0,0,0,0,0,7.5286228,45.5,59,0.178
3,2021,19/09/2021,160,3,1,3,3,1350000,8437.5,1600,1.056805505,1,1,1,1,1,5.7502801,57.09375,21,0.593
4,2021,27/10/2021,160,3,,3,3,1350000,8437.5,,1.056805505,0,0,0,0,0,5.7502801,57.09375,21,0.424
4,2021,13/11/2021,160,3,,3,3,1350000,8437.5,,1.056805505,0,0,0,0,0,5.7502801,57.09375,21,0.424
3,2019,23/07/2019,165,3,3,4,3,1590000,9636.36,,0.86841,0,0,0,0,0,2.7529748,62.5,11,0.403
3,2019,04/09/2019,165,3,3,4,3,1590000,9636.36,,0.86841,0,0,0,0,0,2.7529748,62.5,11,0.403
2,2021,03/05/2021,168,3,,3,3,1850000,11011.9,,2.046527989,0,0,0,0,0,9.8869136,51.59375,33,0.114
2,2021,30/05/2021,183,3,3,4,3,2180000,11912.57,1867,3.0679918,1,0,1,0,1,7.2307153,66.34375,2,0.152
2,2021,06/06/2021,183,3,3,4,3,2180000,11912.57,1867,3.0679918,1,0,1,0,1,7.2307153,66.34375,2,0.152
3,2021,16/07/2021,183,3,3,4,3,2180000,11912.57,1867,3.0679918,1,0,1,0,1,7.2307153,66.34375,2,0.227
1,2020,01/01/2020,186,3,,3,4,2400000,12903.23,,2.256514068,0,0,0,0,0,1.0887255,64.6875,4,0.322
1,2020,25/03/2020,186,3,1,1,3,1480000,7956.99,1540,1.499281235,0,1,1,0,1,5.9348591,61.875,10,0.201
2,2020,01/04/2020,186,3,1,1,3,1480000,7956.99,1540,1.499281235,0,1,1,0,1,5.9348591,61.875,10,0.175
2,2021,30/05/2021,196,3,,4,3,1457000,7433.67,,0.810404466,0,0,0,0,0,5.8774879,57.09375,21,0.075
4,2020,17/12/2020,200,3,,4,4,3200000,16000,,0.439440595,0,0,0,0,0,2.7119266,60.90625,12,0.203
2,2021,11/04/2021,203,3,2,3,3,1700000,8374.38,1200,1.331559585,1,1,1,0,1,11.3304031,45.09375,62,0.129
1,2021,09/02/2021,209,3,1,3,2,1985000,9497.61,1900,1.323613148,1,1,1,0,1,11.7622722,47.90625,44,0.136
1,2019,24/01/2019,220,3,1,4,3,1200000,5454.55,1850,1.029320856,0,0,0,0,0,7.1553852,35.21875,90,0.213
2,2020,18/06/2020,223,3,,3,5,1500000,6726.46,,1.485242391,0,0,0,0,0,4.3271172,46.21875,54,0.165
2,2021,23/06/2021,230,3,,4,3,2100000,9130.43,,2.826724166,0,0,0,0,0,6.9587921,60.56666667,9,0.25
2,2019,28/04/2019,240,3,3,3,6,2500000,10416.67,,0.199184165,0,0,0,0,0,5.3072524,68.96875,3,0.131
2,2021,24/04/2021,255,3,,4,3,2750000,10784.31,,0.75029279,0,0,0,0,0,3.764626,66.3125,3,0.175
2,2021,30/05/2021,255,3,1,4,3,2750000,10784.31,2400,0.75029279,0,0,0,0,0,3.764626,66.3125,3,0.175
2,2021,06/06/2021,255,3,1,4,3,2750000,10784.31,2400,0.75029279,0,0,0,0,0,3.764626,66.3125,3,0.175
3,2021,31/07/2021,384,3,,3,3,2800000,7291.67,,1.11824205,0,0,0,0,0,6.7009993,64.59375,5,0.203
1,2019,17/01/2019,189,4,1,3,4,1240000,6560.85,1280,1.66812804,0,0,0,0,0,13.6774743,55.96875,21,0.128
3,2021,16/07/2021,200,4,1,4,3,2100000,10500,1800,0.419448621,1,0,0,0,1,4.9250855,66.3125,3,0.339
3,2021,05/09/2021,200,4,1,4,3,2100000,10500,1800,0.419448621,1,0,0,0,1,4.9250855,66.3125,3,0.339
1,2020,29/01/2020,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,0,6.348502,61.875,10,0.201
1,2020,26/02/2020,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,0,6.348502,61.875,10,0.201
1,2020,25/03/2020,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,0,6.348502,61.875,10,0.201
2,2020,29/04/2020,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,0,6.348502,61.875,10,0.175
2,2020,28/05/2020,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,0,6.348502,61.875,10,0.175
2,2020,25/06/2020,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,0,6.348502,61.875,10,0.175
3,2020,30/07/2020,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,0,6.348502,61.875,10,0.202
3,2020,27/08/2020,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,0,6.348502,61.875,10,0.202
3,2020,24/09/2020,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,0,6.348502,61.875,10,0.202
4,2020,29/10/2020,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,0,6.348502,61.875,10,0.203
4,2020,26/11/2020,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,0,6.348502,61.875,10,0.203
4,2020,31/12/2020,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,0,6.348502,61.875,10,0.203
1,2021,26/01/2021,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.135
1,2021,23/02/2021,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.135
1,2021,30/03/2021,220,4,,4,3,2300000,10454.55,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.135
1,2021,30/03/2021,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.135
2,2021,24/04/2021,220,4,,4,3,2300000,10454.55,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.154
2,2021,24/04/2021,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.154
2,2021,30/05/2021,220,4,,4,3,2300000,10454.55,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.154
2,2021,30/05/2021,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.154
2,2021,30/06/2021,220,4,,4,3,2300000,10454.55,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.154
2,2021,30/06/2021,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.154
3,2021,31/07/2021,220,4,,4,3,2300000,10454.55,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.263
3,2021,31/07/2021,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.263
3,2021,29/08/2021,220,4,,4,3,2300000,10454.55,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.263
3,2021,29/08/2021,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.263
3,2021,28/09/2021,220,4,,4,3,2300000,10454.55,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.263
3,2021,28/09/2021,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.263
4,2021,27/10/2021,220,4,,4,3,2300000,10454.55,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.215
4,2021,27/10/2021,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.215
4,2021,29/11/2021,220,4,,4,3,2300000,10454.55,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.215
4,2021,29/11/2021,220,4,,4,3,2450000,11136.36,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.215
4,2021,27/12/2021,220,4,,4,3,2300000,10454.55,,1.517260325,0,0,0,0,1,6.348502,56.9375,22,0.215
