date;area_m2;bedrooms;suite;bathrooms;garage;price_real_month;price_m2;condo_real;metro_dist_km;gym;field_quadra;elevator;furnished;swimming_pool;delta_cbd_farialima;inequality_meter;inequality_rank;teleworkable
13/06/2018;32;1;0;1;1;1696;53;979;0.4449823;;;;;;4.606437003;67.75;8;0.251
26/09/2018;32;1;0;1;1;1696;53;979;0.4449823;;;;;;4.606437003;67.75;8;0.111
16/10/2018;32;1;0;1;1;1696;53;979;0.4449823;;;;;;4.606437003;67.75;8;0.201
15/02/2019;32;1;0;1;1;1715;53.59375;647;0.4449823;;;;;;4.606437003;66.15625;4;0.213
26/09/2018;32;1;0;1;1;1715;53.59375;647;0.4449823;;;;;;4.606437003;67.75;8;0.111
30/11/2018;32;1;0;1;1;1715;53.59375;647;0.4449823;;;;;;4.606437003;67.75;8;0.201
07/01/2019;35;1;1;1;1;1889;53.97142857;770;0.4449823;;;;;;4.606437003;66.15625;4;0.213
04/12/2018;35;1;1;1;1;1889;53.97142857;770;0.4449823;;;;;;4.606437003;67.75;8;0.201
21/06/2018;35;1;0;1;1;1921;54.88571429;770;0.4449823;;;;;;4.606437003;67.75;8;0.251
18/02/2019;33;1;1;1;1;1819;55.12121212;979;0.4449823;;;;;;4.606437003;66.15625;4;0.213
03/10/2018;33;1;1;1;1;1819;55.12121212;653;0.4449823;;;;;;4.606437003;67.75;8;0.201
21/06/2018;35;1;0;1;1;1931;55.17142857;770;0.4449823;;;;;;4.606437003;67.75;8;0.251
21/06/2018;35;1;0;1;1;1938;55.37142857;777;0.4449823;;;;;;4.606437003;67.75;8;0.251
27/08/2018;35;1;1;1;0;1959;55.97142857;700;0.4449823;;;;;;4.606437003;67.75;8;0.111
21/06/2018;33;1;0;1;1;1854;56.18181818;770;0.4449823;;;;;;4.606437003;67.75;8;0.251
21/06/2018;35;1;0;1;1;1973;56.37142857;770;0.4449823;;;;;;4.606437003;67.75;8;0.251
21/06/2018;35;1;0;1;1;1994;56.97142857;770;0.4449823;;;;;;4.606437003;67.75;8;0.251
21/06/2018;35;1;0;1;1;2005;57.28571429;770;0.4449823;;;;;;4.606437003;67.75;8;0.251
21/01/2019;35;1;1;1;1;2029;57.97142857;770;0.4449823;;;;;;4.606437003;66.15625;4;0.213
11/10/2018;33;1;1;1;1;1917;58.09090909;581;0.4449823;;;;;;4.606437003;67.75;8;0.201
14/02/2019;33;1;1;1;1;1959;59.36363636;489;0.4449823;;;;;;4.606437003;66.15625;4;0.213
09/10/2018;33;1;1;1;1;1959;59.36363636;489;0.4449823;;;;;;4.606437003;67.75;8;0.201
15/02/2019;32;1;0;1;1;1924;60.125;647;0.4449823;;;;;;4.606437003;66.15625;4;0.213
14/02/2019;33;1;1;1;1;1987;60.21212121;510;0.4449823;;;;;;4.606437003;66.15625;4;0.213
11/10/2018;33;1;1;1;1;1987;60.21212121;581;0.4449823;;;;;;4.606437003;67.75;8;0.201
18/01/2019;33;1;1;1;1;2058;62.36363636;441;0.4449823;;;;;;4.606437003;66.15625;4;0.213
14/02/2019;33;1;1;1;1;2058;62.36363636;441;0.4449823;;;;;;4.606437003;66.15625;4;0.213
11/10/2018;33;1;1;1;1;2058;62.36363636;441;0.4449823;;;;;;4.606437003;67.75;8;0.201
09/10/2018;33;1;1;1;1;2065;62.57575758;574;0.4449823;;;;;;4.606437003;67.75;8;0.201
09/10/2018;27;1;1;1;1;1708;63.25925926;441;0.4449823;;;;;;4.606437003;67.75;8;0.201
29/01/2019;35;1;0;1;1;2240;64;0;0.4449823;;;;;;4.606437003;66.15625;4;0.213
10/01/2019;30;1;1;1;1;2100;70;0;0.4449823;;;;;;4.606437003;66.15625;4;0.213
13/02/2019;40;1;0;1;1;2800;70;979;0.4449823;;;;;;4.606437003;66.15625;4;0.213
09/10/2018;27;1;1;1;1;2058;76.22222222;510;0.4449823;;;;;;4.606437003;67.75;8;0.201
19/12/2018;34;1;1;1;1;2660;78.23529412;979;0.4449823;;;;;;4.606437003;67.75;8;0.201
02/02/2019;30;1;0;1;1;2450;81.66666667;0;0.4449823;;;;;;4.606437003;66.15625;4;0.213
29/03/2018;30;1;0;1;1;2450;81.66666667;0;0.4449823;;;;;;4.606437003;67.75;8;0.099
23/10/2018;34;1;0;1;1;2800;82.35294118;979;0.4449823;;;;;;4.606437003;67.75;8;0.201
16/12/2018;34;1;0;1;1;2800;82.35294118;979;0.4449823;;;;;;4.606437003;67.75;8;0.201
13/07/2018;32;1;0;1;1;2800;87.5;979;0.4449823;;;;;;4.606437003;67.75;8;0.111
08/11/2018;35;1;0;1;1;3150;90;0;0.4449823;;;;;;4.606437003;67.75;8;0.201
31/01/2019;34;1;1;1;1;3080;90.58823529;979;0.4449823;;;;;;4.606437003;66.15625;4;0.213
25/10/2018;34;1;0;1;1;3150;92.64705882;979;0.4449823;;;;;;4.606437003;67.75;8;0.201
09/07/2019;35;1;0;1;1;1587;45.34285714;0;0.440976135;0;0;0;0;0;4.601771987;66.15625;4;0.241
07/08/2019;35;1;0;1;1;1587;45.34285714;0;0.440976135;0;0;0;0;0;4.601771987;66.15625;4;0.241
07/02/2019;33;1;0;1;1;1538;46.60606061;0;0.440976135;0;0;0;0;0;4.601771987;66.15625;4;0.213
21/05/2020;33;1;0;1;1;3350;101.5151515;0;0.440976135;0;0;0;0;0;4.601771987;59.78125;14;0.188
09/06/2019;33;1;1;1;1;1500;45.45454545;1700;0.4449823;0;0;0;0;0;4.606437003;66.15625;4;0.185
02/07/2019;33;1;0;1;1;1500;45.45454545;0;0.4449823;0;0;0;0;0;4.606437003;66.15625;4;0.241
11/10/2019;33;1;0;1;1;1800;54.54545455;0;0.4449823;0;0;0;0;0;4.606437003;66.15625;4;0.227
16/07/2019;33;1;0;1;1;1918;58.12121212;0;0.4449823;0;0;0;0;0;4.606437003;66.15625;4;0.241
07/08/2019;33;1;0;1;1;1918;58.12121212;0;0.4449823;0;0;0;0;0;4.606437003;66.15625;4;0.241
23/07/2019;33;1;0;1;1;2550;77.27272727;0;0.4449823;0;0;0;0;0;4.606437003;66.15625;4;0.241
04/09/2019;33;1;1;1;1;2740;83.03030303;630;0.4449823;0;0;0;0;0;4.606437003;66.15625;4;0.241
03/01/2019;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;65.76666667;6;0.201
01/01/2020;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;56.03125;21;0.22
01/01/2021;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;59.7;11;0.233
07/02/2019;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;65.76666667;6;0.201
05/02/2020;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;56.03125;21;0.22
02/02/2021;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;59.7;11;0.233
01/03/2019;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;65.76666667;6;0.201
04/03/2020;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;56.03125;21;0.22
02/03/2021;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;59.7;11;0.233
05/04/2019;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;65.76666667;6;0.183
01/04/2020;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;56.03125;21;0.206
10/04/2021;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;59.7;11;0.222
05/05/2019;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;65.76666667;6;0.183
05/05/2020;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;56.03125;21;0.206
01/05/2021;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;59.7;11;0.222
02/06/2019;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;65.76666667;6;0.183
04/06/2020;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;56.03125;21;0.206
02/07/2019;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;65.76666667;6;0.257
02/07/2020;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;56.03125;21;0.269
07/08/2019;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;65.76666667;6;0.257
04/09/2019;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;65.76666667;6;0.257
11/10/2019;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;65.76666667;6;0.271
01/11/2019;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;65.76666667;6;0.271
02/12/2019;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;65.76666667;6;0.271
10/12/2020;55;1;0;1;0;2900;52.72727273;0;0.377647293;0;0;0;0;0;3.804128814;56.03125;21;0.28
23/07/2020;51;1;0;1;1;1800;35.29411765;0;0.397460375;0;0;0;0;0;3.782139656;56.03125;21;0.269
30/07/2020;51;1;0;1;1;2200;43.1372549;0;0.397460375;0;0;0;0;0;3.782139656;56.03125;21;0.269
15/07/2021;57;1;0;1;1;3380;59.29824561;0;0.397460375;0;0;0;0;0;3.782139656;59.7;11;0.37
14/08/2021;57;1;0;1;1;3380;59.29824561;0;0.397460375;0;0;0;0;0;3.782139656;59.7;11;0.37
20/12/2021;57;1;0;1;1;3380;59.29824561;0;0.397460375;0;0;0;0;0;3.782139656;59.7;11;0.221
08/11/2018;51;1;1;1;1;3150;61.76470588;630;0.397460375;;;;;;3.782139656;75.40625;2;0.173
16/07/2020;50;1;0;1;1;3100;62;0;0.397460375;1;0;1;1;1;3.782139656;56.03125;21;0.269
14/11/2019;58;1;0;1;1;4100;70.68965517;0;0.397460375;0;0;0;0;0;3.782139656;65.76666667;6;0.271
09/07/2019;57;1;0;1;1;4100;71.92982456;0;0.397460375;0;0;0;0;0;3.782139656;65.76666667;6;0.257
18/09/2019;57;1;0;1;1;4400;77.19298246;1000;0.397460375;0;0;0;0;0;3.782139656;65.76666667;6;0.257
25/06/2020;46;1;0;1;1;2900;63.04347826;0;0.418828993;0;0;0;0;0;4.580662945;59.78125;14;0.188
30/07/2020;46;1;0;1;1;2900;63.04347826;0;0.418828993;0;0;0;0;0;4.580662945;59.78125;14;0.248
27/01/2019;220;4;3;4;4;7000;31.81818182;3150;0.439220872;;;;;;3.736057778;65.76666667;6;0.201
14/11/2018;60;1;0;1;1;1134;18.9;406;2.867503312;;;;;;8.284584434;41.53125;68;0.119
22/09/2018;90;2;1;2;2;2800;31.11111111;560;2.223068744;;;;;;11.79914313;54.6875;26;0.161
13/02/2019;109;3;1;3;1;2450;22.47706422;686;1.960060869;;;;;;11.42627376;53.375;26;0.179
20/11/2018;127;3;2;3;2;2240;17.63779528;665;2.128389358;;;;;;11.64465499;54.6875;26;0.172
09/02/2019;80;1;2;1;2;2100;26.25;420;1.87332396;;;;;;11.36550569;53.375;26;0.179
04/08/2018;88;1;1;1;1;2029;23.05681818;790;2.342658405;;;;;;11.97200234;54.6875;26;0.161
21/11/2018;88;1;1;1;2;2029;23.05681818;0;2.342658405;;;;;;11.97200234;54.6875;26;0.172
31/01/2019;62;2;0;2;2;1500;24.19354839;0;0.477365888;0;0;0;0;0;18.51331839;53.53125;25;0.131
30/06/2021;46;1;0;1;1;1990;43.26086957;0;0.454107952;0;0;0;0;0;7.810028321;33.78125;93;0.141
01/07/2021;46;1;0;1;1;1990;43.26086957;430;0.454107952;1;0;0;0;0;7.810028321;33.78125;93;0.152
16/06/2021;46;1;0;1;1;2100;45.65217391;0;0.454107952;0;0;0;0;0;7.810028321;33.78125;93;0.141
31/01/2019;83;2;1;1;2;2800;33.73493976;0;5.239892153;0;0;0;0;0;11.87496692;49.875;37;0.099
29/08/2021;60;2;0;2;2;4500;75;0;0.806472809;0;0;0;0;0;5.635491117;56.9375;22;0.263
19/11/2018;115;2;0;2;1;3150;27.39130435;763;0.645446178;;;;;;5.108256527;78.21875;1;0.107
12/01/2018;175;1;1;1;1;5250;30;1190;0.710476565;;;;;;5.162783239;78.21875;1;0.066
11/01/2019;200;1;1;1;2;7000;35;1400;0.658739184;;;;;;5.11127751;65.625;7;0.105
26/10/2018;196;1;1;1;2;7000;35.71428571;1470;0.658739184;;;;;;5.11127751;78.21875;1;0.107
20/10/2018;170;2;1;2;2;3010;17.70588235;1309;0.658747865;;;;;;5.106451897;78.21875;1;0.107
25/10/2018;288;1;3;1;3;10500;36.45833333;1540;0.6452451;;;;;;5.107864475;78.21875;1;0.107
27/10/2018;213;3;3;3;4;4900;23.00469484;2520;1.069494897;;;;;;3.514832929;47.65625;47;0.154
13/02/2019;210;3;2;3;3;5600;26.66666667;2100;1.069494897;;;;;;3.514832929;39.46875;79;0.155
09/07/2019;217;3;0;2;3;10000;46.08294931;0;1.069494897;0;0;0;0;0;3.514832929;39.46875;79;0.211
10/05/2018;35;1;1;1;1;1994;56.97142857;386;1.069494897;;;;;;3.514832929;47.65625;47;0.254
23/11/2018;35;2;1;2;1;1994;56.97142857;385;1.069494897;;;;;;3.514832929;47.65625;47;0.154
01/04/2020;48;1;0;1;1;3000;62.5;0;1.069494897;0;0;0;0;0;3.514832929;46.21875;54;0.165
11/06/2020;48;1;0;1;1;3000;62.5;0;1.069494897;0;0;0;0;0;3.514832929;46.21875;54;0.165
14/08/2019;35;1;0;1;1;2300;65.71428571;611;1.069494897;0;0;0;0;0;3.514832929;39.46875;79;0.211
04/09/2019;35;1;0;1;1;2300;65.71428571;0;1.069494897;0;0;0;0;0;3.514832929;39.46875;79;0.211
29/01/2020;35;1;0;1;1;2450;70;0;1.069494897;0;0;0;0;0;3.514832929;46.21875;54;0.158
30/03/2021;37;1;0;1;1;2700;72.97297297;0;1.069494897;0;0;0;0;0;3.514832929;43.125;68;0.183
18/03/2020;163;2;0;4;3;7000;42.94478528;0;1.280700754;0;0;0;0;0;3.735213329;46.21875;54;0.158
22/01/2020;163;3;0;4;3;8000;49.0797546;0;1.280700754;0;0;0;0;0;3.735213329;46.21875;54;0.158
31/07/2019;120;3;0;3;2;6600;55;0;1.280700754;0;0;0;0;0;3.735213329;39.46875;79;0.211
07/08/2019;120;3;0;3;2;6600;55;0;1.280700754;0;0;0;0;0;3.735213329;39.46875;79;0.211
19/02/2019;38;1;0;1;1;1819;47.86842105;414;1.619213332;;;;;;4.016876056;39.46875;79;0.155
01/09/2018;35;1;0;1;1;1680;48;385;1.619213332;;;;;;4.016876056;47.65625;47;0.133
18/07/2018;35;1;0;1;1;1994;56.97142857;386;1.619213332;;;;;;4.016876056;47.65625;47;0.133
21/08/2018;35;2;1;2;1;1994;56.97142857;386;1.619213332;;;;;;4.016876056;47.65625;47;0.133
06/09/2018;35;2;1;2;1;1994;56.97142857;386;1.619213332;;;;;;4.016876056;47.65625;47;0.133
16/11/2018;35;1;1;1;1;1994;56.97142857;386;1.619213332;;;;;;4.016876056;47.65625;47;0.154
22/02/2019;35;1;0;1;1;2350;67.14285714;550;1.619213332;0;0;0;0;0;4.016876056;39.46875;79;0.155
24/09/2018;40;1;0;1;1;1680;42;770;1.628709614;;;;;;4.023620805;47.65625;47;0.133
21/06/2018;36;1;0;1;1;1645;45.69444444;770;1.628709614;;;;;;4.023620805;47.65625;47;0.254
12/01/2019;35;1;0;1;1;1994;56.97142857;386;1.628709614;;;;;;4.023620805;39.46875;79;0.155
20/09/2018;35;1;1;1;1;1994;56.97142857;372;1.628709614;;;;;;4.023620805;47.65625;47;0.133
28/04/2019;35;1;0;1;1;2500;71.42857143;0;1.628709614;0;0;0;0;0;4.023620805;39.46875;79;0.171
05/05/2019;35;1;0;1;1;2500;71.42857143;600;1.628709614;0;0;0;0;0;4.023620805;39.46875;79;0.171
12/05/2019;35;1;0;1;1;2590;74;490;1.628709614;0;0;0;0;0;4.023620805;39.46875;79;0.171
02/07/2019;35;1;0;1;1;2590;74;0;1.628709614;0;0;0;0;0;4.023620805;39.46875;79;0.211
08/01/2020;36;1;0;1;1;2900;80.55555556;0;1.628709614;0;0;0;0;0;4.023620805;46.21875;54;0.158
25/02/2019;70;2;1;2;2;2870;41;658;1.66276781;;;;;;4.087739801;39.46875;79;0.155
31/01/2019;48;1;0;1;1;1959;40.8125;420;1.069494897;;;;;;3.514832929;39.46875;79;0.155
07/02/2019;49;1;1;1;1;3500;71.42857143;600;1.069494897;0;0;0;0;0;3.514832929;39.46875;79;0.155
28/08/2019;34;1;0;1;1;2500;73.52941176;0;1.069494897;0;0;0;0;0;3.514832929;39.46875;79;0.211
11/09/2019;34;1;0;1;1;2500;73.52941176;0;1.069494897;0;0;0;0;0;3.514832929;39.46875;79;0.211
16/07/2019;42;1;0;1;1;2400;57.14285714;0;1.833606181;0;0;0;0;0;4.261849571;39.46875;79;0.211
03/05/2021;37;1;0;1;1;2500;67.56756757;0;1.909461001;0;0;0;0;0;4.341978542;43.125;68;0.189
06/06/2021;37;1;0;1;1;2500;67.56756757;640;1.909461001;1;1;1;1;1;4.341978542;43.125;68;0.189
01/07/2021;37;1;0;1;1;2500;67.56756757;640;1.909461001;1;1;1;1;1;4.341978542;43.125;68;0.292
07/08/2021;37;1;0;1;1;2500;67.56756757;640;1.909461001;1;1;1;1;1;4.341978542;43.125;68;0.292
05/09/2021;37;1;0;1;1;2500;67.56756757;640;1.909461001;1;1;1;1;1;4.341978542;43.125;68;0.292
06/10/2021;37;1;0;1;1;2500;67.56756757;640;1.909461001;1;1;1;1;1;4.341978542;43.125;68;0.224
03/11/2021;37;1;0;1;1;2500;67.56756757;640;1.909461001;1;1;1;1;1;4.341978542;43.125;68;0.224
13/12/2021;37;1;0;1;1;2500;67.56756757;640;1.909461001;1;1;1;1;1;4.341978542;43.125;68;0.224
25/10/2019;37;1;0;1;1;2605;70.40540541;0;1.909461001;0;0;0;0;0;4.341978542;39.46875;79;0.229
01/11/2019;37;1;0;1;1;2605;70.40540541;0;1.909461001;0;0;0;0;0;4.341978542;39.46875;79;0.229
20/12/2021;37;1;0;1;1;2700;72.97297297;0;1.909461001;0;0;0;0;0;4.341978542;43.125;68;0.224
22/02/2019;240;3;2;3;3;5250;21.875;2100;0.527758838;;;;;;2.841313686;39.46875;79;0.155
24/10/2018;210;3;2;3;3;5600;26.66666667;2380;0.527758838;;;;;;2.841313686;47.65625;47;0.154
31/05/2018;216;4;2;4;3;5600;25.92592593;1260;0.520827634;;;;;;2.85418287;47.65625;47;0.254
06/02/2019;230;4;1;4;1;4900;21.30434783;1330;0.523628362;;;;;;2.726553982;39.46875;79;0.155
12/06/2018;73;3;1;3;0;1470;20.1369863;630;0.719174698;;;;;;3.146177767;47.65625;47;0.254
19/06/2018;106;3;1;3;1;2240;21.13207547;756;0.465237671;;;;;;2.767722607;47.65625;47;0.254
28/04/2019;106;3;0;3;1;2800;26.41509434;0;0.465237671;0;0;0;0;0;2.767722607;39.46875;79;0.171
31/01/2019;88;2;0;2;2;2800;31.81818182;0;1.040209228;0;0;0;0;0;4.632273315;59.86666667;13;0.272
13/02/2019;90;1;1;1;1;2065;22.94444444;751;1.059938093;;;;;;4.629544471;59.86666667;13;0.272
15/02/2019;72;1;1;1;1;2590;35.97222222;448;1.059938093;;;;;;4.629544471;59.86666667;13;0.272
22/02/2019;67;1;0;1;1;1785;26.64179104;634;1.016858594;;;;;;4.620885985;59.86666667;13;0.272
21/09/2018;150;4;1;4;3;4760;31.73333333;1260;1.018383102;;;;;;4.654779018;61;17;0.148
29/09/2018;144;3;3;3;4;4900;34.02777778;1190;1.145543831;;;;;;4.591683949;61;17;0.148
27/10/2018;144;4;3;4;4;4900;34.02777778;1190;1.145543831;;;;;;4.591683949;61;17;0.249
05/11/2018;144;4;3;4;4;4900;34.02777778;1190;1.145543831;;;;;;4.591683949;61;17;0.249
18/12/2018;144;4;3;4;4;4900;34.02777778;1190;1.145543831;;;;;;4.591683949;61;17;0.249
27/11/2018;72;1;0;1;2;3500;48.61111111;398;1.187213005;;;;;;4.578050303;61;17;0.249
19/05/2019;67;2;0;3;1;2700;40.29850746;0;4.446764088;0;0;0;0;0;8.583055772;46.375;53;0.244
22/05/2018;170;3;2;3;3;5250;30.88235294;1540;4.321202237;;;;;;8.457216433;47.3125;49;0.222
26/05/2019;56;2;0;1;1;1600;28.57142857;0;0.528762015;0;0;0;0;0;11.55170363;35.0625;91;0.141
24/09/2018;200;1;0;1;2;3500;17.5;0;1.551385494;;;;;;7.063473597;55.3125;24;0.091
28/05/2020;42;1;0;1;0;1200;28.57142857;0;0.212489205;0;0;0;0;0;7.618345667;57.25;18;0.374
04/02/2019;159;2;0;2;3;3360;21.13207547;185;1.479581455;;;;;;6.198903459;57.8;15;0.369
31/05/2018;90;1;1;1;0;1750;19.44444444;672;1.475090354;;;;;;6.047125363;60.875;18;0.401
30/07/2020;74;2;0;2;2;2400;32.43243243;0;1.507431154;0;0;0;0;0;6.292304304;47.03125;49;0.368
21/12/2018;54;1;0;1;1;2450;45.37037037;5;1.474488515;;;;;;5.963592127;60.875;18;0.313
29/03/2019;86;1;1;2;2;5000;58.13953488;1032;1.489761286;0;0;0;0;0;5.983978124;57.8;15;0.369
20/02/2018;77;3;1;3;2;1260;16.36363636;525;2.05448145;;;;;;6.559370414;44.28125;58;0.065
20/02/2019;77;3;1;3;2;1260;16.36363636;525;2.121860251;;;;;;6.573152624;45.65625;60;0.152
17/10/2018;77;3;1;3;2;1750;22.72727273;614;2.121860251;;;;;;6.573152624;44.28125;58;0.155
25/06/2019;100;3;1;2;1;4900;49;0;1.034897688;0;0;0;0;0;3.518428123;68.96875;3;0.131
02/07/2019;100;3;0;2;1;4900;49;0;1.034897688;0;0;0;0;0;3.518428123;68.96875;3;0.193
03/01/2019;54;1;0;1;1;1000;18.51851852;0;0.792913391;0;0;0;0;0;13.35411412;56.15625;19;0.307
18/09/2019;75;3;0;1;1;1200;16;0;1.019410744;0;0;0;0;0;10.98693863;45;64;0.163
06/06/2021;37;2;0;1;0;1295;35;0;0.959305995;0;0;0;0;0;6.58009191;52.65625;30;0.256
23/07/2021;37;2;0;1;0;1295;35;0;0.959305995;0;0;0;0;0;6.58009191;52.65625;30;0.337
14/08/2021;37;2;0;1;0;1295;35;0;0.959305995;0;0;0;0;0;6.58009191;52.65625;30;0.337
25/02/2019;333;4;3;4;3;10500;31.53153153;0;2.449054653;;;;;;2.547055941;49.40625;41;0.12
07/02/2019;72;2;0;2;1;1190;16.52777778;518;1.255067154;;;;;;12.23311924;48.84375;45;0.139
14/09/2018;140;2;2;2;2;2450;17.5;944;1.155743734;;;;;;12.25827874;54.6875;26;0.16
14/08/2019;97;2;0;2;2;2400;24.74226804;0;0.645079971;0;0;0;0;0;4.022307938;49.40625;41;0.166
29/01/2019;72;2;1;2;2;1540;21.38888889;560;3.640183721;;;;;;8.159797785;40.75;73;0.141
31/01/2019;39;1;0;1;1;1600;41.02564103;0;0.569696891;0;0;0;0;0;4.888488189;65.625;7;0.105
07/02/2019;39;1;0;1;1;1600;41.02564103;604;0.569696891;0;0;0;0;0;4.888488189;65.625;7;0.105
07/02/2019;86;2;1;2;1;1400;16.27906977;630;0.231123371;;;;;;6.455539399;55.1875;22;0.189
07/02/2019;90;2;1;2;1;1750;19.44444444;454;0.231123371;;;;;;6.455539399;55.1875;22;0.189
07/02/2019;120;3;1;3;2;2450;20.41666667;623;0.396739983;;;;;;10.08528582;46.9375;50;0.123
07/02/2018;190;3;0;3;2;3150;16.57894737;0;0.415888635;;;;;;10.12732375;42.25;66;0.047
19/11/2018;237;2;1;2;3;7000;29.53586498;2982;1.873171886;;;;;;1.019954212;61.78125;15;0.296
20/10/2021;75;2;0;1;0;2890;38.53333333;0;1.873171886;0;0;0;0;0;1.019954212;67.9375;1;0.292
16/06/2021;75;2;0;1;0;2900;38.66666667;200;1.873171886;0;0;0;0;0;1.019954212;67.9375;1;0.334
08/07/2021;75;2;0;1;0;2900;38.66666667;200;1.873171886;0;0;0;0;0;1.019954212;67.9375;1;0.426
26/08/2018;45;1;1;1;1;2240;49.77777778;840;1.873171886;;;;;;1.019954212;61.78125;15;0.181
29/11/2021;117;2;0;2;1;7750;66.23931624;0;1.873171886;0;0;0;0;0;1.019954212;67.9375;1;0.292
23/07/2019;130;2;2;4;3;15000;115.3846154;2700;1.873171886;0;0;0;0;0;1.019954212;62.5;11;0.403
07/08/2019;135;2;0;3;3;16000;118.5185185;0;1.873171886;0;0;0;0;0;1.019954212;62.5;11;0.403
16/10/2018;45;1;1;1;1;1475;32.77777778;981;1.863915358;;;;;;0.916442006;61.78125;15;0.296
16/10/2018;42;1;0;1;1;1610;38.33333333;1190;1.863915358;;;;;;0.916442006;61.78125;15;0.296
04/10/2018;45;1;1;1;1;2310;51.33333333;840;1.863915358;;;;;;0.916442006;61.78125;15;0.296
22/12/2018;45;1;1;1;1;2310;51.33333333;840;1.863915358;;;;;;0.916442006;61.78125;15;0.296
07/11/2018;40;1;1;1;1;2170;54.25;979;1.863915358;;;;;;0.916442006;61.78125;15;0.296
14/02/2019;65;2;2;2;2;3688;56.73846154;1680;1.863915358;;;;;;0.916442006;62.5;11;0.303
01/03/2019;69;2;0;1;2;5100;73.91304348;0;1.863915358;0;0;0;0;0;0.916442006;62.5;11;0.303
02/02/2019;40;1;0;1;1;1540;38.5;791;1.882249937;;;;;;0.888469134;62.5;11;0.303
02/02/2019;40;1;0;1;1;1631;40.775;718;1.882249937;;;;;;0.888469134;62.5;11;0.303
21/06/2018;35;1;0;1;1;1550;44.28571429;770;1.882249937;;;;;;0.888469134;61.78125;15;0.427
21/06/2018;45;1;0;1;1;2026;45.02222222;770;1.882249937;;;;;;0.888469134;61.78125;15;0.427
23/03/2018;40;1;0;1;1;1823;45.575;791;1.882249937;;;;;;0.888469134;61.78125;15;0.174
02/02/2019;40;1;0;1;1;1924;48.1;700;1.882249937;;;;;;0.888469134;62.5;11;0.303
15/02/2019;44;2;1;2;1;2149;48.84090909;844;1.882249937;;;;;;0.888469134;62.5;11;0.303
16/10/2018;34;1;1;1;1;1819;53.5;909;1.882249937;;;;;;0.888469134;61.78125;15;0.296
16/04/2018;42;1;0;1;1;2275;54.16666667;859;1.882249937;;;;;;0.888469134;61.78125;15;0.427
21/06/2018;35;1;0;1;1;1966;56.17142857;770;1.882249937;;;;;;0.888469134;61.78125;15;0.427
20/02/2019;58;1;1;1;1;3430;59.13793103;1120;1.882249937;;;;;;0.888469134;62.5;11;0.303
02/02/2019;40;1;0;1;1;2369;59.225;885;1.882249937;;;;;;0.888469134;62.5;11;0.303
02/02/2019;40;1;0;1;1;2450;61.25;560;1.882249937;;;;;;0.888469134;62.5;11;0.303
07/11/2018;44;1;0;1;1;2800;63.63636364;840;1.882249937;;;;;;0.888469134;61.78125;15;0.296
01/08/2018;130;3;1;3;2;5530;42.53846154;1190;1.978729216;;;;;;1.372166606;61.78125;15;0.181
03/05/2021;125;3;0;4;2;8150;65.2;1850;1.978729216;1;0;1;0;1;1.372166606;67.9375;1;0.334
06/06/2021;125;3;0;4;2;8150;65.2;1850;1.978729216;1;0;1;0;1;1.372166606;67.9375;1;0.334
01/07/2021;125;3;0;4;2;8150;65.2;1850;1.978729216;1;0;1;0;1;1.372166606;67.9375;1;0.426
07/08/2021;125;3;0;4;2;8150;65.2;1850;1.978729216;1;0;1;0;1;1.372166606;67.9375;1;0.426
